,teamId,playerId,playerName,min,xG,eventType,teamColor,match_id,isOwnGoal,teamName,venue
59,9848,881153,Gerzino Nyamsi,90,0.17846783995628357,AttemptSaved,#019FE0,3904391,False,Strasbourg,H
60,9941,885085,Thijs Dallinga,17,0.30188098549842834,AttemptSaved,#44315C,3904393,False,Toulouse,H
61,9941,885085,Thijs Dallinga,20,0.23104700446128845,Goal,#44315C,3904393,False,Toulouse,H
62,9941,885085,Thijs Dallinga,23,0.0005,AttemptSaved,#44315C,3904393,False,Toulouse,H
63,9941,614602,Stijn Spierings,33,0.07278969883918762,Miss,#44315C,3904393,False,Toulouse,H
64,9941,402995,Mikkel Desler,51,0.026138335466384888,AttemptSaved,#44315C,3904393,False,Toulouse,H
65,9941,490656,Rafael Ratao,52,0.009825378656387329,AttemptSaved,#44315C,3904393,False,Toulouse,H
66,8311,435719,Komnen Andric,2,0.04903152585029602,AttemptSaved,#002860,3904385,False,Clermont Foot,H
67,8311,1092903,Muhammed-Cham Saracevic,14,0.07182013988494873,AttemptSaved,#002860,3904385,False,Clermont Foot,H
68,8311,182923,Maxime Gonalons,22,0.030245810747146606,Miss,#002860,3904385,False,Clermont Foot,H
69,8311,1011026,Jim Allevinah,50,0.03471636772155762,AttemptSaved,#002860,3904385,False,Clermont Foot,H
70,8311,435719,Komnen Andric,53,0.042624473571777344,Miss,#002860,3904385,False,Clermont Foot,H
71,8311,917628,Neto Borges,58,0.05297002196311951,AttemptSaved,#002860,3904385,False,Clermont Foot,H
72,8311,1092903,Muhammed-Cham Saracevic,65,0.031580567359924316,Miss,#002860,3904385,False,Clermont Foot,H
73,8121,310836,Pierrick Capelle,3,0.11333310604095459,AttemptSaved,#000000,3904384,False,Angers,H
74,8121,310836,Pierrick Capelle,3,0.021113932132720947,AttemptSaved,#000000,3904384,False,Angers,H
75,8121,447107,Adrien Hunou,18,0.042011529207229614,AttemptSaved,#000000,3904384,False,Angers,H
76,8121,447107,Adrien Hunou,21,0.21374112367630005,AttemptSaved,#000000,3904384,False,Angers,H
77,8121,1073143,Azzedine Ounahi,21,0.03057187795639038,Miss,#000000,3904384,False,Angers,H
78,8121,1073143,Azzedine Ounahi,24,0.14020970463752747,AttemptSaved,#000000,3904384,False,Angers,H
79,8121,447107,Adrien Hunou,33,0.028317630290985107,AttemptSaved,#000000,3904384,False,Angers,H
80,8121,412068,Lois Diony,36,0.05915534496307373,Miss,#000000,3904384,False,Angers,H
81,8121,1073143,Azzedine Ounahi,45,0.05980372428894043,AttemptSaved,#000000,3904384,False,Angers,H
82,8121,1073143,Azzedine Ounahi,50,0.1274677813053131,Miss,#000000,3904384,False,Angers,H
83,8121,1073143,Azzedine Ounahi,72,0.07805374264717102,Miss,#000000,3904384,False,Angers,H
84,8121,447107,Adrien Hunou,74,0.06706023216247559,AttemptSaved,#000000,3904384,False,Angers,H
85,8121,466623,Marin Jakolis,83,0.05305922031402588,AttemptSaved,#000000,3904384,False,Angers,H
86,8121,466623,Marin Jakolis,87,0.06824952363967896,Miss,#000000,3904384,False,Angers,H
87,8121,1178262,Waniss Taibi,89,0.3146960735321045,Miss,#000000,3904384,False,Angers,H
88,8121,447107,Adrien Hunou,89,0.18398740887641907,Miss,#000000,3904384,False,Angers,H
89,9748,766435,Lucas Paquetá,7,0.07094553112983704,AttemptSaved,#083888,3904388,False,Lyon,H
90,9748,1039534,Tete,7,0.018060654401779175,AttemptSaved,#083888,3904388,False,Lyon,H
91,9748,1039534,Tete,12,0.09968709945678711,Goal,#083888,3904388,False,Lyon,H
92,9748,169193,Alexandre Lacazette,22,0.7884,Goal,#083888,3904388,False,Lyon,H
93,9748,1197250,Malo Gusto,41,0.025270670652389526,AttemptSaved,#083888,3904388,False,Lyon,H
94,9748,169193,Alexandre Lacazette,56,0.011573106050491333,AttemptSaved,#083888,3904388,False,Lyon,H
95,9748,195750,Nicolas Tagliafico,62,0.022069156169891357,Miss,#083888,3904388,False,Lyon,H
96,9748,1039534,Tete,66,0.05528056621551514,Miss,#083888,3904388,False,Lyon,H
97,9748,1180481,Johann Lepenant,70,0.02747786045074463,Miss,#083888,3904388,False,Lyon,H
98,9748,1297165,Bradley Barcola,86,0.08906242251396179,Miss,#083888,3904388,False,Lyon,H
99,9748,1104053,Rayan Cherki,90,0.12904497981071472,AttemptSaved,#083888,3904388,False,Lyon,H
100,8592,603477,Cengiz Ünder,1,0.028466492891311646,Miss,#007EC1,3904389,False,Marseille,H
101,8592,603477,Cengiz Ünder,17,0.22435542941093445,AttemptSaved,#007EC1,3904389,False,Marseille,H
102,8592,562719,Valentin Rongier,25,0.07388195395469666,Post,#007EC1,3904389,False,Marseille,H
103,8592,478112,Samuel Gigot,40,0.060979604721069336,AttemptSaved,#007EC1,3904389,False,Marseille,H
104,8592,957118,Nuno Tavares,45,0.023249894380569458,Goal,#007EC1,3904389,False,Marseille,H
105,8592,562719,Valentin Rongier,47,0.11553487181663513,Miss,#007EC1,3904389,False,Marseille,H
106,8592,792303,Luis Suárez,65,0.10317489504814148,AttemptSaved,#007EC1,3904389,False,Marseille,H
107,8592,792303,Luis Suárez,69,0.02434539794921875,AttemptSaved,#007EC1,3904389,False,Marseille,H
108,8592,478112,Samuel Gigot,74,0.06098690629005432,AttemptSaved,#007EC1,3904389,False,Marseille,H
109,8592,715301,Jonathan Clauss,75,0.04801899194717407,Miss,#007EC1,3904389,False,Marseille,H
