,shot_id,event_type,team_id,player_id,player_name,shot_x,shot_y,min,min_added,is_blocked,is_on_target,blocked_x,blocked_y,goal_crossed_y,goal_crossed_z,xG,xGOT,shot_type,situation,period,is_own_goal,on_goal_x,on_goal_y,short_name
547,2448357333,Miss,8586,643533,Davinson Sánchez,99.87930889824587,31.255001163482664,48,,False,False,102.3448275864,36.21125,46.2428025441,0.1797894728,0.1820647120475769,,Header,FromCorner,SecondHalf,False,0.0,2.0983832026143787,
548,2448358411,Miss,8586,212867,Heung-Min Son,96.50877045656071,30.256,50,,False,False,,,37.94809524,4.4630344888,0.08461865782737732,,Header,RegularPlay,SecondHalf,False,31.45064431391369,52.08957153127917,
549,2448358935,Post,8586,194165,Harry Kane,95.4473684198,32.01750116348266,51,,False,False,,,31.865,2.458,0.10435664653778076,,Header,RegularPlay,SecondHalf,False,70.41666666666673,28.688141923436042,
550,2448358973,AttemptSaved,8586,212867,Heung-Min Son,92.4000015258789,31.40749883651733,51,,False,True,103.8620689656,32.9325,32.6275,0.28252631440000003,0.1074686348438263,0.0876,LeftFoot,RegularPlay,SecondHalf,False,61.33928571428574,3.297459318394024,
551,2448360425,AttemptSaved,8602,360918,Jonny,83.72378468953444,18.254012473628215,53,,True,True,88.8,21.547006373000002,33.161249999999995,1.2199999940000001,0.022975414991378784,,LeftFoot,RegularPlay,SecondHalf,False,54.9851190476191,14.239028874883287,
552,2448360627,AttemptSaved,8602,933845,Rayan Ait Nouri,101.58620834375414,43.79057217451287,54,,False,True,104.4310344828,37.2025,31.941249999999997,1.5025263084,0.11720055341720581,0.402,LeftFoot,RegularPlay,SecondHalf,False,69.50892857142861,17.53648819327731,
553,2448365453,AttemptSaved,8602,536455,Goncalo Guedes,80.23252427279999,40.637619689232444,62,,True,True,85.81617647,39.292857143999996,34.915000000000006,1.2199999940000001,0.02725943922996521,,RightFoot,RegularPlay,SecondHalf,False,34.10714285714278,14.239028874883287,
554,2448365551,AttemptSaved,8586,194165,Harry Kane,92.0,29.463570785767555,62,,True,True,96.4122807008,30.568749999999998,33.92375,1.2199999940000001,0.12738144397735596,,LeftFoot,FastBreak,SecondHalf,False,45.907738095238116,14.239028874883287,
555,2448365699,Post,8586,212867,Heung-Min Son,100.92241089949172,24.489680999056432,63,,False,False,,,30.291999999999998,1.0145263108,0.13667774200439453,,RightFoot,RegularPlay,SecondHalf,False,89.14285714285712,11.840876643323995,
556,2448366281,Goal,8586,194165,Harry Kane,101.87068676149173,32.16999883651733,64,,False,True,,,32.779999999999994,0.7319999964,0.6479561924934387,0.304,Header,FromCorner,SecondHalf,False,59.5238095238096,8.54341732492997,
557,2448366937,AttemptSaved,8602,955529,Matheus Nunes,76.17815706006556,38.368333335,66,,True,True,86.5676470584,37.27875,34.38125,1.2199999940000001,0.027249068021774292,,LeftFoot,RegularPlay,SecondHalf,False,40.46130952380951,14.239028874883287,
558,2448367943,AttemptSaved,8586,797908,Emerson Royal,97.6666696107786,35.37249941825867,69,,True,True,99.50000000040001,35.220000000000006,34.838750000000005,1.2199999940000001,0.11312666535377502,,RightFoot,RegularPlay,SecondHalf,False,35.0148809523809,14.239028874883287,
559,2448368667,AttemptSaved,8602,470834,Nélson Semedo,85.81617647,45.962545628725735,72,,True,True,88.7,43.9307006322,36.2875,1.2199999940000001,0.04945617914199829,,RightFoot,RegularPlay,SecondHalf,False,17.767857142857128,14.239028874883287,
560,2448369121,Miss,8602,534684,Ruben Neves,77.52960993353443,23.789044056056433,73,,False,False,,,29.631666665,0.5329473658000001,0.0277804434299469,,RightFoot,FreeKick,SecondHalf,False,104.00793654761911,6.220207350606911,
561,2448373805,AttemptSaved,8602,360918,Jonny,79.1063106808,21.196688168771782,82,,True,True,93.1,29.043333332,36.5925,1.2199999940000001,0.01142093539237976,,RightFoot,RegularPlay,SecondHalf,False,14.136904761904749,14.239028874883287,
562,2448379231,AttemptSaved,8602,620026,Hee-Chan Hwang,81.69660537933113,50.026242036300005,90,2.0,True,True,86.99705882319999,46.1727388498,31.4075,1.2199999940000001,0.022197097539901733,,RightFoot,RegularPlay,SecondHalf,False,75.86309523809526,14.239028874883287,
563,2448379793,AttemptSaved,8586,266523,Pierre-Emile Højbjerg,83.72378468953444,42.119375882148745,90,3.0,False,True,103.2931034484,35.6775,32.24625,0.2439999988,0.05241471529006958,0.1274,RightFoot,RegularPlay,SecondHalf,False,65.87797619047615,2.847805774976657,
564,2448380227,Miss,8586,654908,Richarlison,95.4473684198,45.54216453201287,90,4.0,False,False,,,38.872619049,0.1797894728,0.06806299090385437,,RightFoot,RegularPlay,SecondHalf,False,0.0,2.0983832026143787,
565,2449979313,AttemptSaved,10260,696365,Marcus Rashford,89.9000015258789,44.00076539558714,4,,True,True,91.1,43.3001273835,35.0675,1.2199999940000001,0.10533502697944641,,LeftFoot,RegularPlay,FirstHalf,False,32.291666666666636,14.239028874883287,
566,2449980035,AttemptSaved,10260,157723,Christian Eriksen,86.352941176,51.21732270122574,8,,True,True,91.1,47.0835668757,34.38125,1.2199999940000001,0.044509053230285645,,RightFoot,FreeKick,FirstHalf,False,40.46130952380951,14.239028874883287,
567,2449980687,Post,10260,1050166,Anthony Elanga,88.5999984741211,38.53642921423244,10,,False,False,,,30.256,0.3274736826,0.15103361010551453,,RightFoot,RegularPlay,FirstHalf,False,89.57142857142857,3.8220551190476177,
568,2449982857,Goal,10260,846381,Jadon Sancho,94.6754356503214,35.83000116348267,16,,False,True,,,36.8975,0.20547368320000003,0.33502012491226196,0.7861,RightFoot,RegularPlay,FirstHalf,False,10.505952380952372,2.3981522315592905,
569,2449983897,Miss,8650,860914,Luis Diaz,89.5999984741211,31.7125,18,,False,False,,,27.950714285,1.6951578864,0.06354188919067383,,RightFoot,RegularPlay,FirstHalf,False,144.03061226190468,19.784755910364144,
570,2449984459,AttemptSaved,10260,696365,Marcus Rashford,92.4000015258789,26.57437455892563,20,,True,True,94.09649122639999,27.362380952,31.941249999999997,1.2199999940000001,0.2916572093963623,,RightFoot,FastBreak,FirstHalf,False,69.50892857142861,14.239028874883287,
571,2449986565,AttemptSaved,10260,157723,Christian Eriksen,92.0999984741211,58.09554601876086,25,,False,True,103.6724137932,34.0,30.72125,1.9519999904,0.038546353578567505,0.8224,RightFoot,FreeKick,FirstHalf,False,84.03273809523812,22.782446199813258,
572,2449987919,Miss,8650,156008,Jordan Henderson,89.80000305175781,33.77125058174133,28,,False,False,,,27.362380952,0.1797894728,0.09094628691673279,,RightFoot,RegularPlay,FirstHalf,False,158.03854876190485,2.0983832026143787,
573,2449990671,AttemptSaved,8650,963964,Harvey Elliott,97.0877163528214,27.362380310767556,35,,True,True,98.535087719,28.707142856,33.92375,1.2199999940000001,0.11260387301445007,,RightFoot,RegularPlay,FirstHalf,False,45.907738095238116,14.239028874883287,
574,2449992943,AttemptSaved,8650,292462,Mohamed Salah,92.0,28.286906043464892,40,,True,True,94.2894736826,29.631666665,35.143750000000004,1.2199999940000001,0.1196812093257904,,LeftFoot,RegularPlay,FirstHalf,False,31.38392857142852,14.239028874883287,
575,2449993157,Miss,8650,38807,James Milner,99.01754091482141,37.744,41,,False,False,104.3362068966,29.967857141,27.278333333000003,0.2696842092,0.12726277112960815,,Header,FromCorner,FirstHalf,False,160.0396825476189,3.1475748039215685,
576,2449993183,Miss,8650,963964,Harvey Elliott,90.9000015258789,23.088407113056434,41,,False,False,,,39.881190477,2.2281052522,0.05098918080329895,,LeftFoot,FromCorner,FirstHalf,False,7.77313461877572e-15,26.004963260971053,
577,2450002649,AttemptSaved,8650,38807,James Milner,90.0999984741211,45.68229512787427,46,,True,True,94.2894736826,42.928749999999994,35.60125,1.2199999940000001,0.07844483852386475,,LeftFoot,RegularPlay,SecondHalf,False,25.937499999999996,14.239028874883287,
578,2450003853,AttemptSaved,8650,963964,Harvey Elliott,85.06470915775176,22.03745169855643,49,,True,True,89.5,24.349554145,33.084999999999994,1.2199999940000001,0.02321571111679077,,LeftFoot,RegularPlay,SecondHalf,False,55.89285714285722,14.239028874883287,
579,2450004049,Miss,8650,292462,Mohamed Salah,89.4000015258789,41.541250882148745,49,,False,False,,,31.4075,5.0626206976,0.05781307816505432,,LeftFoot,FromCorner,SecondHalf,False,119.85447468809525,59.087543155929026,
580,2450005197,Goal,10260,696365,Marcus Rashford,89.0,40.46952381,53,,False,True,,,37.05,0.6099999970000001,0.33030804991722107,0.8899,RightFoot,FastBreak,SecondHalf,False,8.690476190476225,7.1195144374416435,
581,2450005759,AttemptSaved,8650,860914,Luis Diaz,102.155172414,30.492501163482665,55,,False,True,103.103448276,30.797499999999996,33.00875,0.28252631440000003,0.15771189332008362,0.8823,RightFoot,RegularPlay,SecondHalf,False,56.80059523809525,3.297459318394024,
582,2450006103,AttemptSaved,10260,696365,Marcus Rashford,92.4000015258789,42.46625,56,,False,True,103.4827586208,34.533750000000005,31.254999999999995,0.6099999970000001,0.06518310308456421,0.2879,RightFoot,FromCorner,SecondHalf,False,77.67857142857149,7.1195144374416435,
583,2450006551,Miss,8650,963964,Harvey Elliott,92.9000015258789,21.266752130343566,57,,False,False,,,29.379523808000002,1.3355789408,0.08109840750694275,,RightFoot,RegularPlay,SecondHalf,False,110.01133790476186,15.587989505135386,
